,is_quote_status,retweet_count,favorite_count,is-spam,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,user_geo_enabled,user_verified,user_statuses_count,user_is_translation_enabled,user_profile_background_tile,user_profile_use_background_image,user_has_extended_profile,user_default_profile,user_default_profile_image,is_replying_to_others,is_quoting_status,hashtag_count,user_mention_count,media_count,has_symbols,has_url,user_is_regular_translator,user_profile_background_color_r,user_profile_background_color_g,user_profile_background_color_b,user_profile_link_color_r,user_profile_link_color_g,user_profile_link_color_b,user_profile_sidebar_border_color_r,user_profile_sidebar_border_color_g,user_profile_sidebar_border_color_b,user_profile_sidebar_fill_color_r,user_profile_sidebar_fill_color_g,user_profile_sidebar_fill_color_b,user_profile_text_color_r,user_profile_text_color_g,user_profile_text_color_b,vec_0,vec_1,vec_2,vec_3,vec_4,vec_5,vec_6,vec_7,vec_8,vec_9
1592,False,0,0,0,640,904,9,174116,True,False,57824,False,False,False,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,59,148,217,0,0,0,0,0,0,0,0,0,-0.35637263889785303,0.3701651434746287,1.169148569456256,0.3109755741240231,0.2980223109769896,0.7861858806308526,0.7271431985761634,0.5107431239059584,-1.8049386439708917,-1.2421512992311579
1593,False,0,0,0,191,2722,0,74093,True,False,18178,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.3809537089464081,-0.3133996870126935,3.1757186821309387,1.2026892710015726,-0.10399182576874377,2.1086014391992807,2.1930557258044656,1.8414444285261609,-3.9019818116259883,-3.446033555378186
1594,False,0,0,0,445,46,6,1255,False,False,8068,False,False,True,False,True,False,0.0,0.0,1,0,1,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.11718407414244002,0.3115369488285673,2.097124422969746,0.5933775861373851,-0.049832468965584756,0.9084883128884639,1.8689091362476062,1.5060792523070718,-2.8223401099629877,-2.0634231340149225
1595,False,11,0,0,61,156,0,127,False,False,152,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.21570581108497258,0.009719790583446207,1.5240149629659505,0.6920280963426612,0.059849614203849044,1.1327616866052819,0.9765239104896758,0.8967635484214227,-2.159351958051347,-1.6099404417436551
1596,False,0,0,0,410,962,2,16666,True,False,12320,False,False,True,True,True,False,1.0,0.0,0,2,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,0.13608224378011238,1.2283763684628857,1.740102634954405,0.004267511656950548,0.24364236243294263,-0.07191035574968163,1.9571631580851536,1.399180070673403,-2.3537218645681546,-1.4847031537592208
1597,False,0,0,0,2,26,0,39,False,False,762,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.05969003215376525,1.0171403475855598,2.33220928329547,0.4211611549633518,0.06363985369309719,0.5058797070767207,2.2674724403866304,1.715556114627514,-3.1654547416585146,-2.1941191652294907
1598,False,2283,0,0,88,129,0,12334,False,False,6848,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.1773009891446117,0.8344624880129697,2.0025154284499096,0.3112955037590342,0.03508830812689153,0.2397275725805571,1.8578662112366326,1.4801104047564548,-2.5925272860876096,-1.7229695680621624
1599,False,0,0,0,445,46,6,1255,False,False,8068,False,False,True,False,True,False,0.0,0.0,1,0,1,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.07520745168754503,0.43630158122852897,1.666961618954189,0.4832585629925755,-0.03055834752729989,0.5526747747997779,1.5093691669239853,1.1133458645576166,-2.3109763169232522,-1.5684557054901966
1600,False,0,0,0,3666,689,93,1287,False,False,140676,False,False,True,False,False,False,0.0,0.0,7,0,1,0.0,1.0,0.0,26,27,31,47,194,239,24,26,30,37,36,41,102,102,102,0.004719067378846322,0.6663516522112435,1.2734899782020537,0.1765921792903331,0.13378704726251087,0.13710027309241507,1.3502418159491394,0.9710009217257376,-1.753545282968941,-1.2008405064325756
1601,False,0,0,0,6795,5730,172,9028,False,False,189227,False,False,True,True,False,False,0.0,0.0,6,0,1,0.0,1.0,0.0,0,0,0,27,149,224,255,255,255,248,255,107,0,0,0,0.009996468574189506,0.6984544180935329,1.2731569820519901,0.1242347391404327,0.163027076564838,0.0988859184844734,1.3416836164838453,0.9738199720245219,-1.7134002824445802,-1.135397588027947
1602,False,8315,0,1,1,12,0,4,False,False,257,False,False,True,False,True,False,0.0,0.0,2,2,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,0.059068095432830585,0.5687064076308018,1.2509773503586827,0.24555906290261806,0.1360519984849305,0.25648042016962547,1.236474120557547,0.8950258132489654,-1.730946660056944,-1.1687542210863482
1603,False,0,0,0,191,2722,0,74093,True,False,18178,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.07667420143157141,0.21871256161371622,3.0097753286991824,1.1440351746472988,-0.1303495817017364,1.8233146591802578,2.2048011179249953,2.0844025663481673,-3.873693587703952,-3.196413664081057
1604,False,1155,0,0,300,502,1,6362,False,False,9105,False,False,False,True,False,False,0.0,0.0,0,1,1,0.0,0.0,0.0,0,0,0,152,28,235,0,0,0,0,0,0,0,0,0,0.09250941915722413,0.7996764336663966,1.5947550262412191,0.18538092090598385,0.17189566791944094,0.18405316676505434,1.6750905763605237,1.2290728788950447,-2.1423184304192167,-1.4047980502006625
1605,False,0,1,0,2686,463,1,1765,False,False,2740,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,0.052273342110405824,1.2206857182772577,2.030492622451941,0.14795446659384914,0.25262393637387254,0.11625228582187958,2.184192739943821,1.610856750954516,-2.740870477506761,-1.7304405200876645
1606,False,312,0,0,77,70,0,609,False,False,41,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.2556445004365592,0.9023471135513896,2.70792338059449,0.5300533974672227,0.08789245711931586,0.6794521277523364,2.4960604787356018,1.8906062161438613,-3.65225816178493,-2.3648798843638548
1607,False,9,0,0,145,145,2,534,False,False,1921,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.13531707073170757,-0.1959149966263563,2.1838718496404597,0.7224505205822691,-0.11321506953599067,1.3815270314293004,1.558109267111341,1.0152440126441153,-2.7445085345580194,-2.340497642794989
1608,False,0,1,0,109,130,0,4184,True,False,3295,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.5093800641506819,0.12736102714150857,2.1033129280268605,0.7396515052704085,0.20714293587462398,1.5142992516248392,1.1539870914636725,1.115916540038271,-3.0233787592263672,-2.314418065074784
1609,False,19,0,0,82,387,0,4086,False,False,132216,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.06670811890332096,0.3599847850584931,1.8587757303905674,0.5112471523524894,0.035793201469679695,0.915894511222722,1.5928524417642864,1.3137370631675307,-2.519453494391515,-1.8112062658685664
1610,False,377,0,0,212,596,1,84502,True,False,100673,False,False,True,False,True,False,0.0,0.0,2,1,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.19750042905299067,1.2066500864617289,2.1748477732761966,0.22272378745969115,0.1381033039094014,0.12910596541490246,2.1895868499837507,1.698073397733886,-2.927666330795546,-1.936887439652989
1611,False,0,0,0,320,25,1,5493,False,False,9621,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.4419005597706849,0.15479341818657322,2.8220831837884273,1.0564941424456806,0.07968619457439342,1.990821739998149,1.9173812194812518,1.7031356100647592,-3.87806737291269,-3.121683935353988
1612,False,0,2,0,675,766,20,29697,True,False,122058,False,True,True,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,58,73,5,58,73,5,235,233,108,235,233,108,0,0,0,-0.07601045301850659,0.24244225286678664,2.426678378195198,0.8188980722424302,-0.004928085362910324,1.2476708855188712,1.8986105862257268,1.7799814597438441,-3.2964501446167938,-2.495488941975675
1613,False,0,0,0,15,36,0,917,False,False,2329,False,False,True,True,True,True,0.0,0.0,4,0,1,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.06076278602502544,0.6650059739946498,1.2205911066210107,0.12177055309904573,0.15132551390906535,0.1139189061398549,1.2847113454184091,0.9217465511493785,-1.62703876508366,-1.0511989058500637
1614,False,127,0,0,263,209,13,253,False,False,34459,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.04744515798319358,0.44297858150158376,2.1924601548823395,0.6167748816908772,-0.07112382227039545,0.9468816825693357,1.9062444082152137,1.5263259248763485,-2.8715386067994033,-2.2400279153825764
1615,False,0,4,0,387,831,1,40477,False,False,15458,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.025545593174632127,0.43300414332531795,1.320315978207507,0.2775883067710552,0.012840824270137823,0.34084971920485124,1.1790489203284786,0.933330105005171,-1.7754427327256694,-1.2054131427397201
1616,False,26,0,0,19,271,0,1043,False,False,289,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.03170379807966364,0.3855855072780528,0.9768246093458424,0.1544301981199714,0.022713217025688136,0.1541702704302488,0.9797763759055067,0.709694542661409,-1.2541255856452482,-0.8536923968215637
1617,False,0,0,0,87,1086,1,109985,False,False,11501,False,False,True,False,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,0,132,180,0,0,0,221,238,246,51,51,51,-0.5469546757327836,0.2985255596920361,2.2079977772859167,0.800504010292206,0.34400580187991386,1.4888847640589886,1.397690209651303,1.0980065964149721,-3.152098553697508,-2.3452969374898633
1618,True,0,2,0,562,564,3,75274,True,False,18499,False,False,False,True,False,False,0.0,1.0,0,0,0,0.0,1.0,0.0,0,0,0,25,207,134,0,0,0,0,0,0,0,0,0,-0.08872724993764419,0.40084333939936406,1.5738097954272385,0.44422521178604524,0.08343566174897563,0.5963155927641968,1.3044227106591737,1.1010825416071581,-2.192079758712057,-1.577370062891174
1619,False,5,0,0,708,1539,4,2213,False,False,3356,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.00333668766838377,0.5662130995404705,2.3232699474450413,0.6913497892533684,-0.03334067403057797,0.8830346015906276,2.0192861645719065,1.7389726865227422,-3.0888138894921737,-2.295781969119269
1620,False,0,1,0,562,564,3,75274,True,False,18499,False,False,False,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,25,207,134,0,0,0,0,0,0,0,0,0,-0.19009056414801306,0.2224589162114999,2.4935444625612404,0.9464034303568035,0.07424133800127974,1.3520492971536824,1.778258099257335,1.7297985870953907,-3.387130456358921,-2.646743328297031
1621,False,129,0,0,87,477,1,8804,False,False,5890,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.10859979353158553,0.6120780692537271,2.9296405128999288,0.8046078900404404,-0.05145486232540848,1.235602333328467,2.391360673670242,2.0968938551329703,-3.8489743724194607,-2.8024320453311513
1622,False,0,0,0,11,24,0,8,False,False,115,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.44070956222796137,0.05549381684791099,2.266903170122167,0.945472358270028,0.16990248826111537,1.7271284888802338,1.2526033052334538,1.2500755263124013,-3.116246280079824,-2.422022874464826
1623,False,32,0,0,8,53,0,732,False,False,450,False,False,True,True,True,False,0.0,0.0,5,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.03906228073114741,0.5819641608419144,0.9902459732877439,0.06143060518172826,0.13070200506576535,0.05461847645151355,1.1063736147413805,0.7700532939188407,-1.3346206944527679,-0.8746309644846004
1624,True,0,0,0,232,194,2,11665,False,False,5227,False,False,True,False,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.04770342731197316,0.33744142250713555,1.5475989407412127,0.5215509989936337,-0.03313522078169004,0.7092376978213497,1.4883902717076292,1.102318612684734,-2.413466027545611,-1.50168101848825
1625,False,20,0,0,383,1058,0,53238,False,False,10028,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.19618285934273103,0.3605426126129648,2.3915243001571405,0.7128603338983317,0.07391664005402246,1.2135627497672132,1.9037959265789697,1.7379368276822806,-3.118666010432814,-2.4542280220415806
1626,False,91,0,0,19,123,0,2895,False,False,1535,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.021901110028659125,0.359186894938105,0.6749485311961472,0.10619944613092185,0.05079022383262851,0.14034211611815683,0.7123893664742883,0.5100903776755887,-0.9682267047252886,-0.5809176344923647
1627,False,1,0,0,91,138,0,284,False,False,219,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.259405329101073,-0.11501272438039392,2.2654830989575343,0.9408499630540021,-0.06880087354852077,1.7496928828682174,1.4594627224247223,1.3551764071677619,-3.102867516960232,-2.5162142843210895
1628,False,0,0,0,1323,174,250,1,False,False,1890487,False,False,True,False,True,False,0.0,0.0,3,0,0,0.0,1.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,0.11447028589056474,0.8298700377621371,1.648849113884185,0.15538256820521978,0.0867635020786384,0.14733861612735244,1.6416459757091362,1.2771700363078728,-2.2056413583393963,-1.4454391064252985
1629,False,0,0,0,974,1327,33,2666,True,False,48295,False,True,True,True,False,False,0.0,0.0,3,0,0,0.0,1.0,0.0,0,0,0,0,0,0,255,255,255,239,239,239,51,51,51,0.11447028589056474,0.8298700377621371,1.648849113884185,0.15538256820521978,0.0867635020786384,0.14733861612735244,1.6416459757091362,1.2771700363078728,-2.2056413583393963,-1.4454391064252985
1630,False,2,0,0,91,138,0,284,False,False,219,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.1953003330997428,-0.12623433405186507,2.4780048436432285,1.0226414355363451,-0.0036672526062438105,1.8724517066248278,1.619383317029577,1.4274720823746494,-3.4525122749124604,-2.722116098591093
1631,False,1,0,0,42,51,0,248,False,False,185,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.07721162824132223,0.6964181252745651,2.6508946510485716,0.7245507687506199,0.11311559674324528,1.197835265308778,2.297615529987802,1.9877886544647352,-3.6745295859744247,-2.7999568566060007
1632,False,67,0,0,303,384,0,35334,True,False,13382,False,False,True,False,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,0.37277668342617304,0.6365274493781868,1.9147512167110594,0.40869883870422763,-0.12718595508798378,0.28468026889904724,1.615651550545831,1.425341488702979,-2.5426594430018983,-1.7083481159406608
1633,False,0,2,0,130,284,0,54814,False,False,20670,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.08687764679149192,0.8260705077463094,2.180833647158371,0.48750232252878833,0.16410408158084777,0.5243709437307579,2.075586965142145,1.603728091978449,-2.9268039046843,-2.003894889353882
1634,False,0,2,0,16999,28,116,123,False,True,55546,False,False,False,False,False,False,0.0,0.0,1,0,1,0.0,1.0,0.0,0,0,0,27,149,224,0,0,0,0,0,0,0,0,0,0.0007862664041230275,-0.06229965376599786,0.5239834634211596,0.25582786426696213,-0.0662426202661323,0.43788036516867707,0.32989476532116957,0.356072435696181,-0.7482401793235514,-0.5807018638446666
1635,True,0,0,0,315,614,2,75586,False,False,35988,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,2.6968862878151643,1.3822497220015542,6.560500937918507,2.0929182538223565,-1.5995377201043763,0.9747726580480905,4.29198930493746,5.572187462068734,-9.122267248735206,-6.155579132174829
1636,False,2,0,0,281506,1901,2396,1934,False,True,358078,False,False,False,False,False,False,0.0,0.0,1,1,1,0.0,1.0,0.0,35,55,111,35,55,111,255,255,255,151,227,254,51,51,51,-0.21470059954505694,-0.027896421488987896,1.3579239448107356,0.6166465639626446,0.02237725940868561,1.0464225947538706,0.9279544135960351,0.9721320171801568,-2.0038250405936635,-1.5711074414754003
1637,False,4,0,0,200,1023,1,161464,False,False,77165,False,False,True,True,True,False,0.0,0.0,0,3,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.26086969292038137,-0.017472331074565216,2.095644852508452,0.8657005593426156,0.06889959857061498,1.5623956445578477,1.3524360688087036,1.3194340036637997,-2.869392325268217,-2.5035124364797925
1638,False,2,0,0,44,828,1,7286,True,False,12064,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.07509908645883934,0.3728129128610237,1.9667982672509428,0.5164032077681353,0.006147803297658175,0.9546032575199792,1.747861456780703,1.308383002687289,-2.6915997444360884,-1.9380266784482962
1639,False,0,1,0,88,1179,1,20086,False,False,206,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.06808692280677386,0.7026318099361865,1.4980044714494423,0.16252608592357234,0.17317582490964972,0.17091565777269407,1.4736529838605086,1.1256886688899166,-1.9613471582641533,-1.283954580655962
1640,False,0,0,0,79,387,0,149,True,False,673,False,True,True,False,False,False,0.0,0.0,0,2,0,0.0,0.0,0.0,19,21,22,0,153,153,238,238,238,239,239,239,51,51,51,-0.023701930085976958,0.06729534811334693,2.1202586530588685,0.7952132398376608,-0.029888764739692895,1.3478952031149234,1.3042926674284638,1.3791416488141641,-2.912667060762825,-2.23601240193593
1641,False,18,0,0,22,302,0,13179,False,False,5874,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.016802284246865685,0.18471733101879204,2.5455017122745365,0.7351404031902491,-0.08951531443564589,1.361391329564958,1.973520844913395,1.6605882758765569,-3.183806369083948,-2.622528820031381
1642,False,0,2,0,84091,1554,2530,8300,True,True,108010,False,True,True,False,False,False,0.0,0.0,0,0,0,0.0,1.0,0.0,237,236,233,92,82,40,255,255,255,227,226,222,99,64,71,-0.0567100589008556,-0.03629780469251888,0.8993612765572638,0.39382339940353106,-0.023998905013223472,0.6118796530045553,0.6968789128449344,0.5691797712529214,-1.1518200151189357,-1.0082578130497264
1643,False,0,0,0,146,315,20,9661,False,False,7788,False,False,True,False,False,False,0.0,0.0,4,1,0,0.0,1.0,0.0,0,0,0,207,31,39,0,0,0,38,67,140,0,0,0,-0.020425492870538974,-0.07091652527543542,0.6272884802168038,0.2646971211405269,-0.07466161972346541,0.4617381423348036,0.4251685438659669,0.4098803751907971,-0.874725097900017,-0.6616837745833584
1644,False,3,0,0,32,31,0,165,False,False,168,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.22453553050164485,-0.03792409029622131,1.6571974583825602,0.6789545380312403,-0.005877485274006187,1.3920186131596581,1.1632677820652186,0.9556966559453537,-2.4113060474195125,-1.8813440447529364
1645,False,4,0,0,262,138,4,337,False,False,424,False,False,False,True,False,False,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,27,149,224,0,0,0,0,0,0,0,0,0,-0.15873181719486665,0.3865157428909752,2.079593175453811,0.6241384971748273,0.09425565286771871,1.0173371365863197,1.6379264019564743,1.3795168403402422,-2.8350418831655957,-2.15181473980409
1646,False,34,0,0,1875,127,0,3550,False,False,631,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.4077729683435722,0.13000841779954933,1.4950301154236414,0.49007121324428027,0.11957012120018348,1.0961404218924597,1.0004027892658933,0.838502845858661,-2.1868994830245354,-1.6949094035125634
1647,False,9891,0,0,207,240,3,70288,False,False,38321,False,False,False,True,False,False,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,245,142,168,0,0,0,0,0,0,0,0,0,-0.0020988128249236765,0.46011990603093544,1.4768390712383606,0.3140183900571143,0.11180794850143765,0.4219382709219839,1.4087288944396108,1.0749738637901813,-2.0267051004561116,-1.492832393066608
1648,False,1,0,1,405,494,7,7876,False,False,3298,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.011319548503962388,0.4043748798701403,1.2150803382386368,0.26047773693801113,0.040929432374635345,0.3608564972970021,1.189827404548669,0.9153047633704194,-1.6422075504539286,-1.0707874871972893
1649,False,0,1,0,1168,641,0,19635,True,False,11089,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.2640451984582471,0.09366619164107313,1.5500099603513484,0.5986156299629876,0.12057933368237614,1.0820876628941476,0.9501012348415592,0.8369679371494074,-2.129224353663813,-1.5983312139690338
1650,False,0,0,0,25,49,0,55,True,False,23,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,0.03806584564087664,0.8305928250950299,2.241259808717725,0.39784977769451285,0.09185991839404373,0.6117798139489004,2.012526147091786,1.6633403911047948,-3.018709990235419,-2.0328834866473926
1651,False,0,0,0,876,1851,13,50505,True,False,78760,False,False,True,False,True,False,0.0,0.0,2,0,1,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.003744880240712928,0.5366507857560239,1.6235032410684884,0.3865587353934138,0.10414363455250417,0.5084813435143634,1.5372525412528222,1.1130249796284806,-2.221124144938335,-1.6362070754413305
1652,False,2314,0,0,128,1262,1,10623,False,False,3669,False,False,False,False,False,False,0.0,0.0,0,1,1,0.0,0.0,0.0,0,0,0,171,184,194,0,0,0,0,0,0,0,0,0,0.0199191612513607,0.9353778204335078,1.7887856514869855,0.13244464807788728,0.2602747105644081,0.19902883695381168,1.9398550901548823,1.4252773219044799,-2.469958748093908,-1.5935794495472715
1653,False,0,2,0,129,1106,1,66281,False,False,7951,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.32889914245912016,0.3391450191898736,2.0807071404762936,0.8069823463627266,0.20858184335492008,1.1764029342470637,1.5568845197534706,1.487251640271139,-2.812297214461982,-2.2885883104229205
1654,False,0,0,0,65,126,1,3,False,False,8,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.3982394708818822,0.3026833166776159,1.256041349102757,0.45560678360192763,0.1983042381043933,0.8285155968475455,0.8697421307939199,0.6551459436675088,-1.9678463885323467,-1.3013520640478058
1655,False,4,0,0,207,210,0,312,False,False,298,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.24294019037240666,-0.19948133141921653,2.220694725394341,0.7570928598317926,-0.09625010898794986,1.61980009578031,1.4595851745883408,1.1738960261664326,-2.9216171290755315,-2.2885864311493322
1656,False,811,0,0,1,53,0,3140,False,False,1574,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.1773009891446117,0.8344624880129697,2.0025154284499096,0.3112955037590342,0.03508830812689153,0.2397275725805571,1.8578662112366326,1.4801104047564548,-2.5925272860876096,-1.7229695680621624
1657,False,0,7,0,139,9,0,7,False,False,57,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.1858478314623078,0.10506662554611701,0.857712596528453,0.3143862404058467,0.12039852219061341,0.6088307616344941,0.5671888470849699,0.4942506363630844,-1.3148448067576797,-0.9741256823871323
1658,False,0,1,0,0,11,0,772,False,False,105,False,False,True,True,True,True,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.2194376112277821,0.1315993051523776,1.1828634016297601,0.48849133171886033,0.1582290208337816,0.9490477172821685,0.745526652047315,0.5783273695545812,-1.7383396433987603,-1.2195813070800026
1659,False,0,0,0,1232,278,33,1378,True,False,9117,False,True,True,True,False,False,0.0,0.0,0,0,0,0.0,1.0,0.0,147,162,179,22,31,204,237,200,14,223,226,237,22,179,14,0.1696917867385523,0.8078802049147508,2.497861484174521,0.526227881188954,0.05749350788768268,0.6305538205022951,2.2802405920372393,1.8952676172778238,-3.2906743057635097,-2.306032721744152
1660,False,762,0,0,3,252,1,200,False,False,142,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.020169191674442075,0.9135343615432927,1.6089031921807788,0.20269986659904043,0.257028141634065,0.18202326760781593,1.7097030376377063,1.210521732550218,-2.2196460503750215,-1.4124549942453428
1661,False,6,0,0,1278,1324,15,9936,False,False,10270,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.23281146671986372,-0.035591737364871284,1.6262597122465776,0.7470922985312018,-0.001826395899368458,1.2245690436741605,1.0637265421671214,0.9227979395141036,-2.253939778719685,-1.8012640428873739
1662,False,0,0,0,36,18,0,159,False,False,25,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.2739995450515451,0.17947447228600955,1.492775634493394,0.4390698741249109,0.16521899258412684,0.9604775437807105,1.16800952316689,0.889684357962416,-2.155982910318695,-1.5163622695105636
1663,False,10,0,0,240,703,8,132962,False,False,8130,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,0.1597403867784672,0.45765433847243037,1.7021942018373462,0.372273653082042,-0.06375938620760296,0.5250511303637877,1.473401258192685,1.2490773674243076,-2.1517335379009817,-1.62546111490758
